Dewpoint,HourlyPrecipIn,Humidity,Pressure,Temperature,deviceTime_unix,WindDirection,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
11.11111111111111,0.0,40.0,1041.9876798100001,26.38888888888889,1530314700,NE,35.0,9.6,5.4,0.0
12.222222222222223,0.0,41.0,1041.9876798100001,26.72222222222222,1530315000,NE,50.0,6.9,1.8,0.0
11.666666666666668,0.0,40.0,1041.9876798100001,26.500000000000004,1530315301,West,273.0,14.1,5.4,0.0
11.11111111111111,0.0,40.0,1041.9876798100001,26.27777777777778,1530315601,WNW,289.0,14.1,3.3,0.0
11.666666666666668,0.0,40.0,1041.9876798100001,26.11111111111111,1530315901,North,356.0,12.3,4.8,0.0
11.666666666666668,0.0,41.0,1041.9876798100001,26.222222222222225,1530316201,NNW,328.0,9.6,3.9,0.0
12.222222222222223,0.0,41.0,1041.9876798100001,26.555555555555554,1530316500,NW,324.0,9.3,2.7,0.0
11.666666666666668,0.0,40.0,1041.6490422800002,26.833333333333332,1530316800,WNW,289.0,7.8,5.7,0.0
12.222222222222223,0.0,40.0,1041.6490422800002,27.277777777777775,1530317102,NW,324.0,8.7,2.7,0.0
12.222222222222223,0.0,39.0,1041.6490422800002,27.222222222222225,1530317402,NNW,344.0,8.1,3.6,0.0
11.11111111111111,0.0,37.0,1041.6490422800002,27.38888888888889,1530317701,NW,324.0,6.9,5.7,0.0
11.11111111111111,0.0,35.0,1041.31040475,27.555555555555554,1530318002,NW,323.0,8.7,2.1,0.0
9.444444444444445,0.0,32.0,1041.31040475,27.833333333333332,1530318302,NW,323.0,10.5,3.6,0.0
10.0,0.0,32.0,1041.31040475,28.22222222222222,1530318600,NNW,334.0,10.5,4.5,0.0
9.444444444444445,0.0,31.0,1041.31040475,28.388888888888886,1530318900,NNW,337.0,11.7,3.6,0.0
9.444444444444445,0.0,31.0,1041.31040475,28.55555555555556,1530319200,West,281.0,11.7,9.0,0.0
9.444444444444445,0.0,30.0,1041.31040475,28.666666666666664,1530319501,WNW,293.0,11.7,4.8,0.0
8.88888888888889,0.0,29.0,1041.31040475,28.5,1530319801,North,351.0,13.2,6.9,0.0
8.333333333333334,0.0,29.0,1041.31040475,28.333333333333336,1530320101,NW,306.0,9.9,4.8,0.0
8.333333333333334,0.0,29.0,1041.31040475,28.5,1530320407,WSW,256.0,12.0,7.2,0.0
9.444444444444445,0.0,30.0,1041.31040475,28.77777777777778,1530320701,SW,221.0,13.2,4.8,0.0
8.88888888888889,0.0,29.0,1040.97176722,28.83333333333334,1530321001,West,278.0,10.5,10.5,0.0
7.777777777777779,0.0,27.0,1041.31040475,28.88888888888889,1530321300,NW,315.0,11.7,2.4,0.0
7.222222222222222,0.0,27.0,1041.31040475,28.944444444444443,1530321601,WNW,286.0,10.5,5.4,0.0
7.222222222222222,0.0,26.0,1041.31040475,28.77777777777778,1530321901,WSW,257.0,11.4,6.0,0.0
6.111111111111112,0.0,26.0,1041.31040475,27.944444444444443,1530322202,WNW,289.0,11.4,4.2,0.0
7.222222222222222,0.0,28.0,1041.31040475,27.666666666666668,1530322500,NW,325.0,12.3,2.4,0.0
6.666666666666667,0.0,28.0,1041.31040475,27.16666666666667,1530322801,NNE,12.0,13.2,2.7,0.0
